x0	x1	x34	x35	x36	x41	x45	x46	x68	x84	x93	x94
23.80678498	4.050655737	bmw	thurday	-1.426227656	-$234.32	-0.01%	7.416891864	July	0.194550922	asia	0.825344771
15.48078723	-3.125979954	volkswagon	wed	0.321726565	-$434.42	0.00%	-1.636821836	Aug	1.33978782	america	-1.980140503
24.44640999	-22.04258896	Honda	thurday	-1.485163388	$1,820.08	0.00%	-3.802354428	sept.	-0.766469349	asia	0.263031784
-5.17765394	22.60217395	volkswagon	wed	-1.591381489	-$839.16	0.01%	-6.243745773	Jun	3.556347872	america	0.901882047
-2.460051692	-12.27663417	volkswagon	wed	2.159151196	$835.33	0.00%	0.860291001	July	12.85994991	asia	-1.231538735
61.98883514	-22.70396967	volkswagon	thurday	-0.09156107	-$214.09	-0.01%	2.947481824	Jun	12.76260752	asia	-0.851824666
78.25654422	-7.626215842	Toyota	wed	-5.848039451	$1,519.02	-0.02%	-8.641372303	Jun	-0.442180196	asia	1.766673469
-12.90522066	-11.23205198	volkswagon	thurday	-1.359033221	$422.70	0.01%	-4.690687329	May	18.55543454	asia	-0.500644124
22.62582832	13.64137793	bmw	wednesday	-1.019251441	$385.87	-0.01%	1.503543128	July	-7.245507718	asia	-1.125379151
6.803330698	3.615100957	bmw	thurday	-6.114390237	-$12.29	-0.02%	-11.46486488	Aug	7.052409924	asia	0.036966682
-41.86886722	14.28606262	bmw	wednesday	-9.528695324	-$1,263.37	0.01%	6.502453084	Jun	-4.233326615	asia	-0.18764228
32.65595131	-19.36240103	Toyota	thur	-7.454364412	$525.75	-0.01%	10.61989975	July	-7.165032789	asia	1.034115112
12.08212209	-19.63261609	bmw	thur	0.144462114	$787.37	-0.02%	0.651077004	sept.	-6.381081763	asia	0.590054603
30.27393329	-31.23391053	volkswagon	wednesday	0.775565985	-$99.66	0.00%	0.902344736	July	1.241765182	asia	-0.88235486
-10.31746854	6.663014166	Toyota	thurday	0.917423107	-$6.33	0.01%	-8.809889441	Aug	-0.0214449	america	0.210017628
-0.830697008	17.39078271	chrystler	thur	1.507388173	$1,489.68	-0.01%	8.494782955	July	2.094602845	asia	-0.850352506
-22.15761385	9.943264078	bmw	wednesday	-0.283216793	$266.20	-0.01%	0.412902737	July	3.052552226	asia	0.966883841
4.229265476	-19.15926478	volkswagon	thurday	5.658046058	-$631.09	0.00%	-10.1959088	July	1.410431612	asia	-0.290985091
17.61100912	12.86012802	Toyota	thurday	0.591334721	$1,121.03	0.00%	1.373204368	Jun	7.717154942	asia	-0.910237846
26.55711557	-11.7780369	volkswagon	thur	2.139191374	$1,131.29	0.00%	-6.088451109	May	11.12847248	asia	1.600005207
-57.24942773	-19.27398015	Toyota	wednesday	8.639861602	$24.44	0.00%	9.21120213	July	-2.713955919	america	0.369680856
8.055589762	14.4968829	Toyota	wednesday	2.898663789	$79.70	0.00%	-5.435503456	Apr	-1.846307715	america	-0.225202505
-12.01393803	13.06588462	tesla	thurday	-0.076504513	$470.47	-0.01%	-2.624785074	July	3.201977176	asia	-0.979413975
-1.300167716	-13.29054427	Toyota	tuesday	-8.564308638	$862.55	0.00%	0.454384215	July	10.16483515	america	-0.046804069
59.79239967	6.701156564	Honda	thur	7.4663046	$1,013.17	-0.01%	2.193223412	Jun	0.543077342	asia	0.299883528
-35.64911811	-15.6726757	bmw	wed	-8.429028714	$1,119.74	0.01%	-12.17695931	July	-2.322920871	asia	0.325515292
11.36504106	-14.47829041	bmw	wednesday	-2.743377942	-$105.86	0.01%	-0.717032597	Jun	0.879838318	asia	2.251867543
-13.08126681	22.97098725	volkswagon	wed	-1.548213846	$685.80	0.01%	9.222683462	Aug	-12.57901528	asia	-0.211787304
-53.16997406	-13.86038588	volkswagon	thurday	3.811185899	$573.72	0.01%	1.261065659	Apr	-8.262233486	asia	0.182740468
18.53280905	-25.9123612	tesla	thurday	-5.049144309	$609.45	0.00%	-3.471309502	July	-2.832564501	asia	-0.819058605
3.632387893	-15.04303038	volkswagon	wednesday	1.604625934	-$1,167.92	0.01%	1.421110329	July	-16.04249638	asia	-0.176677509
27.47144211	23.23367066	volkswagon	thurday	2.579762797	-$1,503.71	-0.02%	3.913977377	July	2.979752756	asia	0.558817916
-29.45138192	9.72142285	Toyota	wed	1.536011003	$503.15	0.01%	5.998223353	Apr	6.697024061	america	-0.631051181
14.82015307	13.15825139	chrystler	wednesday	2.096525168	-$738.20	0.00%	8.100358552	Aug	9.002349602	asia	-1.106567476
-40.76330239	-9.881313965	volkswagon	wednesday	-1.633553172	$1,830.52	-0.01%	-11.20240664	Jun	-1.226321046	asia	-2.877689155
12.74784421	-9.887818185	bmw	thurday	-2.35301322	-$1,219.49	0.01%	-4.523225803	July	11.41022494	asia	-0.57000834
11.18032623	15.31006433	Toyota	friday	-0.618032068	-$161.38	0.00%	3.836640739	July	-3.810054576	asia	-0.194385557
-33.48651312	8.578090217	volkswagon	wed	-0.113775701	$51.47	0.00%	-0.75655823	Jun	9.049326606	asia	-0.848102603
-11.58006324	-21.96384659	tesla	wed	1.297341646	$178.71	0.00%	-5.872775003	Mar	4.469369691	asia	1.881861278
-5.818689147	-2.241318162	Toyota	thur	5.348461611	-$192.45	0.01%	-11.58378831	May	-3.701885595	asia	1.365452795
40.17999113	-21.5821204	volkswagon	tuesday	-1.35204125	-$1,307.57	-0.01%	-2.276687087	Aug	-9.690795437	asia	2.841771429
27.7118287	-19.21665538	Honda	wed	-3.532127522	-$2,179.76	0.01%	-4.440891289	Aug	-1.638963918	asia	0.203840312
31.38322902	-0.214898326	tesla	thur	-0.868044269	-$984.41	0.01%	-5.609089159	Jun	-13.46616958	asia	-1.143212295
-11.44229	0.611193	volkswagon	thurday	-3.129740456	-$775.10	0.00%	-4.68233051	Aug	-9.821502384	asia	0.324850823
-3.251071187	0.111721645	Toyota	thurday	-5.197981702	$75.57	0.00%	7.173725989	sept.	13.6981972	asia	-1.171445128
-0.119950098	-26.97624669	Honda	wednesday	-2.198846744	$213.90	0.00%	-2.576915486	Jun	-9.937117962	asia	1.094583953
1.68989803	-11.28937929	volkswagon	thurday	-1.902829381	$1,131.40	0.01%	0.052765673	July	4.955957054	asia	-1.438753398
-8.662266091	7.329775956	Toyota	wed	0.610307177	$504.89	0.02%	0.309278835	July	11.388085	america	-0.375119781
10.96603165	-7.205637321	Toyota	wednesday	-4.708649069	$2,866.10	0.01%	0.166126224	Jun	-11.39711916	asia	1.617005628
-17.07595391	16.02766943	Toyota	thurday	-6.914676421	$1,692.80	0.01%	8.669323911	Jun	-10.21146296	asia	-2.606223436
-30.12455581	-20.32426267	Toyota	thurday	0.410354339	-$912.39	-0.01%	-5.345817064	July	2.390141602	asia	0.676759414
-9.670520976	-10.39910755	volkswagon	tuesday	-6.116849247	$1,198.22	0.00%	-10.694786	Aug	-11.78991799	asia	-0.536562592
-19.53373996	7.283287308	Toyota	thurday	0.561697439	$1,373.14	0.00%	5.867085328	Jun	1.507614901	asia	0.092228907
10.99793746	-5.835794273	bmw	wed	0.767190437	$428.68	-0.01%	8.870923522	sept.	8.734780234	asia	0.644515492
28.62483934	-1.067018815	volkswagon	thurday	-3.296164471	-$458.70	0.00%	-5.221039163	July	-11.64918426	asia	-0.172131663
19.07595134	30.2088555	volkswagon	thur	0.092399305	$1,182.21	-0.02%	-4.938226081	July	2.181104291	asia	-0.695064614
-7.08998178	5.268167902	Toyota	wed	0.057077356	-$1,362.84	-0.01%	-3.299779008	July	-9.247147818	asia	0.550627998
18.90907045	12.54144408	volkswagon	wed	-11.45465783	-$353.03	-0.01%	6.004143343	July	1.775653099	asia	-0.423048913
47.33166015	-15.71134498	Toyota	tuesday	-6.6654534	-$606.10	-0.01%	9.334271326	Aug	-3.10737908	asia	1.096316534
10.54605369	-5.581871532	chrystler	thurday	-0.995716393	-$419.23	0.00%	5.600697103	sept.	-3.213929821	america	0.583879541
15.25441159	14.21954235	Toyota	thurday	0.217223736	-$1,415.05	0.00%	-6.50596696	July	0.934702413	asia	0.620677756
-28.93003896	-10.14206907	volkswagon	wed	0.136817823	-$849.13	0.00%	-14.16187572	Jun	1.122739621	america	0.095511416
48.35243958	-4.898242544	volkswagon	wednesday	4.824007195	$1,301.50	0.00%	-3.814104943	July	-6.737464887	asia	0.482922635
-40.94929053	-9.817668747	Toyota	wed	-0.989077426	$1,116.16	0.01%	-1.561214922	July	-6.009622704	asia	1.033514959
4.684692472	-20.48643194	Toyota	thurday	-2.43490302	-$1,144.55	0.00%	-7.937238692	Jun	7.009581362	asia	1.446227786
-35.38859118	17.21488428	Honda	wednesday	3.267609558	-$779.83	-0.01%	13.83631807	July	20.54247965	asia	-1.817470261
8.064520497	-7.200380365	volkswagon	thurday	3.019886594	-$1,476.16	0.00%	-0.473509144	Jun	-4.854674915	asia	-0.830220726
-1.617760752	-14.64330779	Toyota	thur	-5.452867549	-$35.77	0.00%	3.078037899	July	7.757351379	asia	-0.423721369
0.306542644	21.08899386	Honda	wed	-3.67780696	-$757.63	-0.01%	5.175778658	July	3.573276325	asia	0.99178094
-9.01265487	-5.107600512	Toyota	wed	0.176913925	$307.77	0.00%	1.402654091	Oct	-22.66377189	asia	-0.363940296
-16.34831393	-12.32227992	bmw	wed	5.838652136	$474.02	0.00%	6.563471783	Jun	6.254106664	asia	0.808442949
26.98639077	-26.08750768	bmw	thurday	-3.998028285	-$856.50	-0.02%	4.673451509	Aug	-13.2585704	asia	1.470459455
-0.736381925	-19.48683459	Honda	wed	-7.897878837	$1,226.38	0.01%	8.219649485	Aug	-6.251691944	asia	-0.951120701
31.23517959	-41.3382544	volkswagon	thurday	1.466969781	-$922.51	-0.01%	3.973248441	Jun	-12.74190529	asia	-0.930635105
33.29166534	25.87463486	Honda	thurday	-0.275552132	$210.49	0.00%	-0.815542468	Jun	16.92753262	asia	0.652277996
-22.28352567	-4.491032247	bmw	thurday	-0.647120321	-$192.15	-0.01%	5.675294053	Jun	-3.624582717	asia	0.788429056
-29.21436169	-23.80862784	volkswagon	tuesday	3.423519508	-$372.71	0.00%	0.391557633	Jun	6.427238166	asia	1.097051702
18.21798861	-13.43027915	Toyota	wed	-2.66783694	$568.47	-0.02%	8.632926163	July	6.405221065	asia	1.836379168
16.01526998	-11.63130648	bmw	wed	-8.069757457	-$636.04	-0.01%	-9.028035813	Jun	-6.939228584	asia	-0.467806783
38.00987642	-27.02224206	Honda	wednesday	5.691389375	-$1,133.98	0.00%	-1.363327302	Jun	-7.647900492	asia	-1.811012707
-2.847400989	-19.05486204	Honda	thurday	2.73644656	-$1,258.42	0.01%	-0.591548009	Aug	-0.863586298	asia	-0.515454707
-18.59027725	-17.44523721	volkswagon	wed	-1.736059947	$130.77	0.01%	-1.562277641	Jun	-1.007479569	america	-0.930467735
12.40497818	-0.897265395	Toyota	thur	2.883936131	$911.97	-0.01%	4.300729842	July	-6.710753069	asia	0.391939045
-4.281554477	15.0072314	Honda	thur	1.662554392	$997.40	-0.01%	8.542774023	Aug	-8.270139983	asia	-0.77548305
-0.123869997	-10.85334654	volkswagon	wed	6.042152493	$134.62	0.01%	-7.224473275	Aug	-14.83052339	asia	-1.921016207
66.13110403	-11.04720342	volkswagon	wed	6.679952806	-$366.54	-0.02%	0.349235445	July	-4.489511269	asia	0.771262529
-3.738126739	-36.19029986	Toyota	wed	-1.960559443	$328.19	-0.02%	-3.60698597	July	-0.729232231	asia	-0.207639947
10.3084497	-4.697475092	bmw	wed	3.264160698	-$580.02	0.01%	-1.893932075	July	0.313917661	asia	-0.443324201
56.6092089	-9.08424119	Toyota	wednesday	0.690636216	$279.92	0.00%	-4.430360214	Aug	-2.408781299	asia	-0.088986279
-17.31952147	-0.238973954	Toyota	wednesday	-1.303089577	-$2,354.57	0.00%	8.410035513	May	-16.1478812	asia	1.911470078
-13.39050364	23.35405435	volkswagon	wednesday	-1.319366315	-$948.45	-0.01%	0.446980256	Jun	-4.095317898	asia	-0.993107849
-18.04223509	-0.273506857	bmw	thur	1.889547141	$680.67	0.02%	1.714680373	Jun	7.302450604	asia	-1.416100657
17.83973469	21.44151137	Toyota	wed	-5.160015631	$1,240.07	-0.01%	-3.590627754	May	-3.976919226	asia	-0.609319562
-2.310964072	6.001865229	Honda	thurday	1.055680033	$336.96	0.00%	5.543153458	Jun	-6.343138572	asia	0.81231035
44.65882236	-8.744026428	Honda	thurday	2.561817653	$1,337.88	0.01%	-0.040048293	Aug	2.302717695	asia	-0.614684641
-8.227257794	11.25488916	volkswagon	wednesday	0.989985769	-$829.95	0.00%	0.100187573	Aug	6.993008368	asia	-2.284529499
25.25901833	-10.62107999	volkswagon	wed	-0.39676581	-$1,568.18	0.01%	-11.97931653	July	-16.8566394	asia	-0.497434233
5.661639576	3.055705877	Toyota	wednesday	-0.509599415	-$142.01	0.01%	-0.490505902	July	-8.050140618	asia	0.67297029
7.914825205	-9.487063574	Toyota	wed	-3.680659335	-$665.14	-0.02%	-2.566837104	Mar	-4.258670791	asia	-2.388283437
30.87677818	-4.338061822	Honda	wed	-1.246704365	-$342.85	-0.01%	-6.106219476	July	10.1032654	asia	0.49768544
18.34931535	-4.92668229	Toyota	wed	6.498786072	$117.12	-0.01%	7.477341071	Jun	-3.198621381	euorpe	0.825272726
-17.2633345	-11.19378657	Honda	wed	-1.500521781	-$1,845.51	0.01%	11.07866051	Jun	1.962857659	asia	-1.168550367
-64.17949891	-24.32773167	volkswagon	wed	-6.347444766	-$334.28	0.01%	1.037745585	Mar	9.080443814	asia	-0.521473052
14.65298525	-5.722572318	Toyota	thurday	4.276785028	-$170.33	0.00%	5.518962713	July	17.81379684	asia	0.131518741
32.06508487	-18.0839534	volkswagon	thurday	9.932360131	-$268.22	0.01%	-10.53361541	July	-9.692897071	asia	0.030562571
40.55977658	-11.0314985	bmw	thurday	-1.642317315	-$685.70	0.00%	2.787300597	sept.	14.17944731	asia	0.128485489
17.13685972	-5.778092895	bmw	thurday	2.547579256	$843.97	-0.01%	5.280685185	July	-0.330187916	asia	-0.542789791
-10.15469621	-15.3723417	bmw	wed	-0.112669199	-$814.76	0.01%	0.883290512	Jun	-23.08682141	asia	0.689194733
39.88661238	-36.15280614	volkswagon	thurday	5.364986545	-$404.59	0.01%	-6.159700401	Aug	-10.19726809	asia	1.510530685
-15.94113126	24.88645985	Honda	wed	-5.542151945	-$1,004.55	0.00%	1.83861935	Jun	-8.464445149	asia	0.462843961
-18.14523617	19.8880229	volkswagon	wed	2.03078544	-$208.68	0.00%	4.671972458	May	-4.246478181	asia	-0.088296067
11.84918686	-4.155507124	nissan	thurday	-2.053238455	-$425.09	0.01%	-1.140475505	Aug	5.548828515	asia	-0.566791223
-10.13667381	-5.738988268	nissan	wed	12.02947147	-$743.74	-0.01%	3.992090379	July	0.069016577	asia	-0.91245156
5.057913467	18.53272789	bmw	wed	8.27828135	$1,207.71	-0.02%	-7.56563055	July	5.779286808	asia	1.184645931
-4.608783556	5.893202107	volkswagon	wed	-0.860276643	$961.06	0.00%	-3.32370407	Apr	-4.535313467	asia	0.604592049
-7.22495161	-0.365621185	Toyota	wed	1.170419157	-$460.81	0.00%	4.840853464	Jun	3.029317815	asia	1.125244696
5.578044044	1.06760071	bmw	thurday	6.969844182	-$630.91	-0.01%	-1.074755207	Nov	-5.983480428	asia	2.080712136
-7.353565531	3.439180134	volkswagon	thurday	5.700504934	$1,090.89	0.02%	1.549096797	Apr	-5.895944076	asia	-1.448345724
-8.768391715	18.83959929	bmw	wednesday	0.848847217	$894.23	0.01%	-10.08145748	July	1.673066876	asia	-0.915026218
-29.40766291	-0.248732078	Toyota	wednesday	-1.378629689	-$957.13	0.00%	4.484701594	July	10.32464747	america	1.457807826
28.30841547	-33.13404179	Honda	thur	2.921810926	$630.87	0.00%	-3.384668769	Aug	-3.384609284	asia	3.08911538
34.91481042	6.25044596	Honda	thur	-2.158634988	$265.37	-0.02%	-6.906738807	May	13.39914072	asia	-1.068573871
-5.853517622	-29.30488952	Honda	wed	2.399983956	-$1,031.46	-0.01%	1.454785557	July	9.294828212	asia	-1.19828381
-16.6094228	8.789982925	Toyota	thurday	7.694038928	$18.45	0.00%	1.28696228	Aug	-6.850136473	asia	0.115250222
25.17783402	0.240847205	Toyota	wed	3.397484309	-$331.20	0.01%	2.451171456	sept.	6.408873265	asia	-1.832715588
-14.81722316	45.07599834	volkswagon	thur	-3.166792065	-$2,166.28	0.00%	-6.936977587	Jun	3.853571071	america	-0.703885695
-23.20725305	-15.20555564	bmw	wed	3.108349997	$818.54	0.00%	-4.01070353	Aug	3.665074668	asia	-0.966127379
-12.58174842	-18.1963646	volkswagon	wed	3.040196782	$288.88	0.01%	3.822759254	Jun	-5.004302138	asia	-0.664815764
9.612046838	2.958607656	Honda	thur	0.18958776	$305.69	-0.02%	-4.427656032	Aug	5.329759072	asia	0.766210792
36.67098217	-24.27530761	volkswagon	wednesday	9.535264358	-$888.90	0.00%	-9.410389936	Jun	-1.861312135	asia	-0.400838722
39.42863031	-16.08254917	volkswagon	thurday	2.151665727	-$48.92	-0.01%	1.740865767	July	8.863992308	asia	-0.953738216
66.54826723	-17.96773945	volkswagon	thur	-1.631128159	-$5.73	0.00%	-6.007597693	Jun	-5.847525614	america	1.081929427
20.81655802	-22.65401998	Toyota	wed	0.082287557	$89.69	0.00%	-7.445001234	July	0.043397021	asia	-1.037900675
-0.170954285	-16.94231266	bmw	thur	3.837572909	-$947.73	0.02%	-5.456061215	Jun	5.4328575	asia	-1.59563785
-18.51135316	-41.83396446	bmw	wednesday	11.98952711	-$522.95	0.00%	1.145853492	Jun	11.93530144	asia	0.143605433
29.50298152	10.55738799	volkswagon	thurday	-6.548847774	$760.01	0.00%	-10.41411807	Aug	-14.98100421	asia	-0.418950077
3.213309837	1.616287178	bmw	thurday	-0.350764992	-$533.48	-0.01%	-0.214365839	July	10.20495664	asia	-0.264900081
-26.72939904	-2.709660709	Toyota	wednesday	7.465365609	-$1,137.77	0.00%	-5.557405347	July	-4.163393178	america	0.848744748
-5.253242727	-19.29589184	volkswagon	wed	-3.962097655	-$1,139.04	0.00%	2.517392629	Jun	-0.20410468	asia	-1.127991458
-7.736093316	-16.97048379	volkswagon	thurday	-4.67874065	-$59.16	0.01%	2.942524682	July	11.21969256	america	-0.336934969
-2.470133438	-9.499718031	Toyota	thurday	-5.480344614	-$908.04	0.00%	9.192845788	Jun	7.931305012	asia	-0.255080285
-18.01102193	18.39583637	volkswagon	wed	-5.486078176	$1,431.80	-0.01%	-1.165821321	July	-11.33046883	asia	1.107882384
0.949246908	-13.00929092	Toyota	thurday	1.890941925	$302.63	-0.02%	0.9276602	July	-0.981461772	asia	2.556085625
35.91948609	-4.560609176	volkswagon	thur	-1.063306757	$850.07	0.00%	3.263233603	Aug	-11.4990496	euorpe	0.361037568
10.60996906	7.395592999	bmw	wed	-2.304758697	$376.30	0.01%	-7.516252617	Aug	-15.40108574	asia	-0.023775912
0.453324391	-4.144158215	volkswagon	tuesday	-0.987548449	-$654.21	-0.01%	-13.49674358	Jun	-18.83652911	asia	-1.201464993
46.13186882	10.39576219	bmw	wed	4.814307542	-$726.83	-0.02%	3.533979663	Jun	3.915654737	asia	-0.863021258
15.17152037	-1.15507756	volkswagon	thurday	0.815982784	$537.96	-0.02%	-9.495807178	July	7.260493381	euorpe	-0.184537786
45.27918365	1.824678505	Toyota	tuesday	5.102287007	-$876.90	-0.01%	8.934743545	July	-12.00958298	asia	0.18227338
24.48825291	-3.201322304	Honda	wed	-4.252116966	$1,152.08	0.00%	3.045259126	July	-5.160133907	asia	-0.002980931
7.95061385	-11.23503541	Toyota	wed	-0.460555719	$180.21	0.00%	-7.803954871	July	4.626370878	asia	-1.266374051
48.23306763	4.173680054	bmw	wed	6.203030508	-$994.39	-0.02%	-3.980967166	Aug	3.312829582	asia	0.998746352
7.625576176	4.251978551	tesla	thurday	-2.546623631	-$19.89	0.00%	4.041421037	Jun	-4.00800243	asia	-0.311994969
20.93152563	2.93112491	volkswagon	thurday	0.092978631	-$359.51	0.00%	-3.678745221	May	4.717709008	asia	0.052571654
14.45461264	3.326617929	volkswagon	tuesday	-5.580501543	-$613.80	-0.02%	-0.32736136	Aug	9.593733657	asia	0.652745277
26.64853244	8.24629958	volkswagon	wed	-0.21006235	-$35.79	0.00%	7.568924539	Aug	-2.454576384	asia	-0.85738171
66.99821995	-30.49711498	volkswagon	wed	2.058933181	$234.90	0.00%	4.986583368	sept.	6.435298789	asia	1.4017698
-10.2223822	-3.192699808	bmw	wed	4.197597289	$784.45	0.01%	-5.771934542	Aug	1.338935511	asia	-0.346020127
-17.18168838	-7.262345673	Toyota	wednesday	6.495868357	$537.49	0.01%	3.742569329	Jun	6.215307055	asia	1.096174151
25.44820533	-1.468141703	volkswagon	thur	-0.162728604	$1,804.37	0.00%	-6.843215103	Apr	6.591816506	asia	0.581413963
32.44521267	-27.88314309	tesla	thur	-4.880420392	$2,581.86	-0.01%	2.764501534	Aug	-0.421555569	asia	2.74300706
27.66621531	-29.77159621	bmw	wed	-10.86240582	$521.81	0.00%	-3.552064292	sept.	-5.263978001	asia	-1.008667376
-0.517051863	-15.60199485	Toyota	thurday	0.936173284	-$719.80	0.02%	3.653848401	Aug	-7.248196899	asia	-0.089254737
11.54583474	-6.758523486	bmw	thurday	-4.814519668	-$1,224.38	0.00%	3.934596904	July	7.762638722	asia	-1.429476741
29.64279832	-3.953162123	volkswagon	wed	-5.134008543	-$736.82	-0.02%	-4.785791264	July	2.463208316	asia	-0.839864894
22.42258456	-7.157747041	tesla	wed	3.326278687	$657.14	0.00%	-3.143247124	Jun	4.503649783	asia	-0.748858319
24.42313028	4.925279803	volkswagon	thurday	6.694480047	-$492.24	-0.01%	-1.159215473	Jun	7.458048126	euorpe	-0.967814423
36.41753434	-11.52993548	volkswagon	friday	-1.333575223	$1,423.59	-0.01%	5.026138406	July	3.725225895	asia	1.420965778
-3.840455659	-8.666959171	bmw	wed	-0.864682511	-$1,067.67	0.01%	-3.991617694	Jun	4.735923766	asia	-1.44833337
-33.30831664	25.4587423	bmw	wed	-2.341104929	-$1,268.96	0.00%	3.222051695	Jun	0.937848359	asia	-1.120282652
60.33086089	-7.750219988	volkswagon	thurday	-3.631972389	$90.84	-0.02%	5.6790545	sept.	-1.791674521	asia	0.970563464
28.319278	-19.03070705	Toyota	thurday	-2.78709038	$1,645.15	0.01%	2.903009728	July	6.516461327	asia	0.754898684
53.43662849	31.30616082	Toyota	thur	-7.723907731	-$384.56	-0.01%	1.398804603	Apr	-13.56290886	asia	1.013693705
-13.91412734	-1.962532846	Toyota	wed	3.275857247	$247.09	0.01%	-2.110307618	May	3.417697837	asia	2.750908707
-2.580520543	-7.705414093	Toyota	wed	2.881865763	$1,230.55	0.00%	12.41705268	May	3.568820257	asia	-0.824887446
-21.55883216	-5.570654498	Toyota	wednesday	-0.910246295	-$432.57	0.00%	-3.835728134	Mar	6.079468273	asia	-1.317996467
4.903179249	-17.31601076	Honda	thurday	1.615085272	$732.81	-0.01%	0.685562027	July	4.392318889	asia	0.50802295
-24.05328873	-13.74413539	bmw	thur	3.031440949	-$3.54	0.00%	1.655578263	Aug	11.90653998	asia	0.198192356
50.09030573	18.95237043	volkswagon	thur	0.116639442	$3,031.99	0.01%	-4.304652247	sept.	-6.513421148	asia	2.384693837
-15.85689745	-0.588283983	volkswagon	wednesday	1.384549775	$918.52	0.00%	5.80439215	May	-6.92368074	asia	1.255730585
-11.24952911	15.11802731	Honda	wed	-2.24143134	-$1,791.52	-0.01%	-10.57946261	Jun	-9.306296956	asia	1.59655118
37.51964014	11.08916914	volkswagon	wed	7.097058861	-$426.97	-0.02%	3.666213678	Nov	-0.620259024	asia	0.417829663
-53.4588304	-9.743146938	bmw	thurday	4.060207926	-$894.72	0.00%	-5.57091681	July	-14.86923721	asia	2.429847161
13.66383537	-8.519138666	Honda	wednesday	-0.629440476	$1,917.24	0.01%	-11.90789622	sept.	-8.319814489	asia	0.633273117
0.870076056	14.13641221	volkswagon	wed	6.453387216	$786.21	0.00%	-1.90037342	Apr	-17.35992681	asia	-1.063499414
-22.52370375	8.227461312	Toyota	thur	0.730166195	$877.59	0.00%	-0.29998395	July	-3.218294592	america	-0.304036035
-6.160197525	2.69179667	volkswagon	wed	10.79607787	$1,056.52	0.01%	4.888743295	Aug	-1.747376595	asia	2.886771123
-21.31922995	5.664246094	volkswagon	thurday	-2.209114016	-$263.07	0.01%	-6.541830274	Aug	1.474455635	asia	-2.137446604
16.66401295	9.708016118	volkswagon	wed	3.344760208	$1,173.92	-0.01%	-9.406140065	July	9.756321478	asia	-1.148581774
-16.89023413	-12.93595511	volkswagon	wed	-2.556889236	-$194.20	-0.02%	-1.327953133	Aug	-16.63686873	america	1.366812508
-3.44562418	18.77469344	Honda	tuesday	-5.940216468	-$447.00	0.01%	-3.28906362	sept.	-0.955005517	asia	-1.764138515
33.15931644	-9.801070309	Honda	thurday	-4.035587939	-$549.43	0.02%	-4.89504865	Aug	-0.149391929	asia	-0.552343445
14.493675	32.33642611	Toyota	thurday	2.054132487	-$229.93	-0.01%	-2.265829195	Jun	-6.796934793	asia	0.340549791
21.45382219	15.89585751	Toyota	wed	-0.891752356	-$291.64	0.00%	0.826537345	July	1.593746064	asia	-0.073994376
3.944096251	-14.38894637	Toyota	thurday	-1.430490691	-$701.25	-0.01%	-5.122209405	Oct	2.757915894	asia	0.834082986
28.36598792	-8.793748969	volkswagon	thurday	-2.687759839	$209.83	0.00%	-7.240308484	Jun	6.437695016	asia	-1.335988213
23.77075525	-33.33948319	volkswagon	wed	-1.52434259	-$19.94	0.01%	3.886172391	sept.	-9.121133972	asia	0.347791896
-26.47207758	-3.645626855	Honda	thurday	1.257548622	-$1,097.13	0.01%	15.42536659	sept.	7.204653915	asia	0.685064463
-11.9285448	3.587705471	tesla	wed	2.293140018	-$1,226.87	0.00%	-13.16161773	July	-19.73206046	asia	0.311727059
4.659827361	-10.30847214	Toyota	thurday	-1.378103376	$1,597.42	0.00%	-1.928953227	sept.	9.341295453	asia	0.451800385
5.501550776	19.15359763	bmw	wednesday	7.098619205	-$711.61	0.01%	0.673006048	Aug	18.4789581	asia	-0.837283002
-16.99429417	12.89236788	Toyota	thurday	1.144282375	-$378.67	0.01%	-3.421178741	July	1.283292963	euorpe	-0.877930417
-3.911032962	-4.215584373	tesla	thur	5.519193232	$809.62	0.01%	1.494778632	Jun	7.067467854	america	1.353286623
13.69361169	-7.286452548	Toyota	thurday	0.19305886	$318.20	0.00%	2.450680671	July	9.119605001	asia	0.626063539
36.72202061	18.26134246	volkswagon	thurday	-2.429650582	-$79.69	0.01%	1.253444071	Aug	-15.42308988	asia	1.106254858
27.16761852	-24.10162402	Toyota	thurday	0.207109618	$393.25	-0.01%	1.792033491	May	-3.711323964	asia	1.160681121
1.75747663	-13.98861931	Toyota	thurday	-4.018613531	-$64.02	0.01%	-6.547422905	July	-5.68556467	asia	1.634448779
33.44764386	-21.71239054	bmw	thurday	-2.0114693	$1,259.66	0.00%	-6.006552646	Jun	-14.01317443	asia	-1.0103179
-0.067850467	-20.97600745	volkswagon	thur	0.271366046	-$119.17	0.00%	12.45215135	July	-7.838363062	asia	0.829993945
7.636083646	0.292407707	Toyota	wednesday	-5.638505262	-$584.59	0.01%	-5.516393099	July	5.848238867	asia	0.765682737
-22.79317199	1.826277964	Toyota	wed	1.709790716	$162.24	-0.01%	-1.846986715	Jun	17.0353665	asia	-0.470420826
-42.08279404	36.01688454	Honda	thurday	3.782080382	$1,545.81	-0.02%	1.767803697	Jun	-7.906994767	asia	1.016132801
-1.733661756	-12.03548657	volkswagon	thurday	3.096774283	-$424.65	0.00%	7.481368607	July	-4.20369565	asia	1.222590972
